number,latitude,longitude,meters
2201,53.844931309078255,27.62557312802528,186.320
2211,53.84517183774876,27.62560531453346,186.844
2221,53.8453617278283,27.62556776360725,186.946
2231,53.84560858364402,27.62554630593513,187.090
2241,53.845029419623884,27.625412195484387,185.767
2251,53.84512120024877,27.625707238476025,187.208
2261,53.844997771085914,27.625766247074353,187.296
2271,53.84489966046612,27.625889628689038,187.594
2281,53.845127529939624,27.625948637287365,188.200
2291,53.845162343222164,27.62580379800056,187.660
2301,53.845402870565344,27.62587353543495,188.324
2311,53.84534590368789,27.625696509639965,187.500
2321,53.84556744110916,27.625669687549816,187.629
2331,53.84579847174255,27.625685780803906,188.002
2341,53.84590290982961,27.625954001705395,189.712
2351,53.845845943632604,27.625894993107067,189.224
2361,53.84572568140659,27.62586280659889,188.831
2371,53.8456623853594,27.62583598450874,188.602
2381,53.8455642762971,27.625927179615246,188.909
2391,53.8457351758054,27.62606129006599,190.038
2401,53.845861767583976,27.626179307262646,191.115
2411,53.84578581256278,27.626254409115063,191.334
2421,53.84568453898679,27.626254409115063,190.968
2431,53.84560541883509,27.62610420541023,189.926
2441,53.84551363927178,27.62606665448402,189.507
2451,53.84541236503736,27.626018374721752,189.023
2461,53.84530476089488,27.62603983239387,188.879
2471,53.84522247518753,27.626131027500378,189.089
2481,53.845102211170484,27.626163214008557,188.946
2491,53.84506106813796,27.62607201890205,188.523
2501,53.84500410079542,27.626179307262646,188.798
2511,53.84506106813796,27.626426070492016,189.862
2521,53.844985111664016,27.626495807926403,189.911
2531,53.844880671287335,27.6265494521067,189.716
2541,53.84478889013513,27.62661382512306,189.625
2551,53.84470660341386,27.626635282795178,189.497
2561,53.84470976829074,27.626914232532727,190.267
2571,53.84467178975232,27.6268015797541,189.872
2581,53.84462748141391,27.62706443623756,190.571
2591,53.84465280047018,27.627236097614514,190.963
2601,53.84462431653081,27.62734875039314,190.955
2611,53.84463697606182,27.627509682934033,190.997
2621,53.84473825217194,27.627724259655224,191.086
2631,53.84483003343514,27.627509682934033,191.217
2641,53.84480471448608,27.62733265713905,191.174
2651,53.84483003343514,27.627150266926037,191.134
2661,53.844811044224805,27.627010792057263,190.734
2671,53.84489333074079,27.626882046024548,190.559
2681,53.84483952803709,27.626726477901684,190.068
2691,53.845029419623884,27.626694291393505,190.440
2701,53.84517816743196,27.6265494521067,190.555
2711,53.84525728839113,27.62633487538551,190.002
2721,53.84542185950725,27.62629196004127,190.287
2731,53.84561807806939,27.62636706189369,191.421
2741,53.84577631817544,27.626485079090344,192.770
2751,53.84581746050501,27.626646011631237,193.054
2761,53.84570669260248,27.626624553959118,192.588
2771,53.84551363927178,27.626506536762463,191.640
2781,53.845640231720274,27.626640647213208,192.318
2791,53.84545034290398,27.626501172344433,191.367
2801,53.845399705740846,27.62658163861488,191.260
2811,53.845301596062974,27.626683562557446,191.099
2821,53.84520981583357,27.626726477901684,190.962
2831,53.84533007954152,27.626887410442578,191.497
2841,53.84543768361893,27.626710384647595,191.597
2851,53.845621242877385,27.62681767300819,192.402
2861,53.84578581256278,27.62687131718849,193.056
2871,53.84573201100602,27.62704297856544,192.958
2881,53.845694033394935,27.626946419040905,192.760
2891,53.84558010035496,27.627010792057263,192.446
2901,53.84552946334877,27.62684449509834,192.093
2911,53.84547249664358,27.626967876713024,192.036
2921,53.84531742022012,27.627123444835888,191.834
2931,53.84528577189985,27.626924961368786,191.463
2941,53.84518449711421,27.62679085091804,191.000
2951,53.84507372753689,27.626946419040905,191.083
2961,53.84500726564981,27.62707516507362,191.254
2971,53.84526361806142,27.626962512294995,191.470
2981,53.84520032131563,27.62708589390968,191.589
2991,53.84551047445567,27.62710198716377,192.321
3001,53.84573201100602,27.627198546688305,193.056
3011,53.84580796612487,27.62732192830299,193.289
3021,53.84568770378976,27.627268284122692,192.940
3031,53.84559908921648,27.627236097614514,192.677
3041,53.845453507724635,27.627203911106335,192.240
3051,53.84529526639843,27.627246826450573,191.902
3061,53.8451117057107,27.627187817852246,191.625
3071,53.84499460623078,27.627203911106335,191.450
3081,53.84497245223829,27.62737020806526,191.421
3091,53.84513069478468,27.6273594792292,191.654
3101,53.84530792572655,27.62734338597511,191.916
3111,53.845434518797084,27.627279012958752,192.182
3121,53.845624407685136,27.627386301319348,192.736
3131,53.845757329394296,27.627482860843884,193.143
3141,53.84579530694798,27.627643793384777,193.260
3151,53.84569086859247,27.62759014920448,192.940
3161,53.845576935543875,27.627439945499646,192.619
3171,53.845463002185205,27.627477496425854,192.270
3181,53.84524779388395,27.627498954097973,191.829
3191,53.84541869468419,27.62756332711433,192.153
3201,53.84519399163577,27.62755259827827,191.742
3211,53.84508955178016,27.627515047352063,191.596
3221,53.84496295766648,27.62757405595039,191.407
3231,53.84486801183003,27.62783154801582,191.276
3241,53.84491231991382,27.627659886638867,191.334
3251,53.84479205500581,27.627874463360058,191.161
3261,53.84469077902583,27.627879827778088,191.030
3271,53.84453886459647,27.627890556614147,191.236
3281,53.84459899745733,27.62805148915504,191.382
3291,53.84477306577822,27.628013938228833,191.309
3301,53.84497878195163,27.627971022884594,191.519
3311,53.84506423298806,27.62812122658943,191.716
3321,53.845038914180634,27.628244608204113,191.781
3331,53.84495979280875,27.6281158621714,191.624
3341,53.84494713337537,27.62836262540077,191.827
3351,53.84488383615106,27.628169506351696,191.602
3361,53.84481737396252,27.628239243786084,191.634
3371,53.84471293316738,27.628153413097607,191.435
3381,53.84459899745733,27.628249972622143,191.673
3391,53.84451987525406,27.62828752354835,191.848
3401,53.84457051348138,27.628464549343335,192.023
3411,53.84470660341386,27.62836262540077,191.728
3421,53.8448648469651,27.628432362835156,191.865
3431,53.844997771085914,27.62856110886787,192.011
3441,53.844985111664016,27.628743499080883,192.417
3451,53.84491231991382,27.62860938863014,192.133
3461,53.84482370369932,27.62855574444984,192.012
3471,53.84471926291996,27.62861475304817,192.155
3481,53.84457051348138,27.628636210720288,192.388
3491,53.844580008142195,27.62884542302345,192.942
3501,53.84451038057961,27.628877609531628,193.077
3511,53.84456101881843,27.62911364392494,193.649
3521,53.84448506143723,27.629247754375683,194.012
3531,53.844424928412714,27.62928530530189,194.070
3541,53.84454202948604,27.629467695514904,194.332
3551,53.84451038057961,27.62960180596565,194.521
3561,53.844450247591475,27.629709094326245,194.682
3571,53.84451038057961,27.629891484539257,194.944
3581,53.84444708269497,27.629961221973645,194.985
3591,53.84448189654334,27.63006851033424,194.940
3601,53.844434423106556,27.630218714039074,194.845
3611,53.84437112510706,27.63032600239967,194.735
3621,53.84448822633086,27.630444019596325,194.793
3631,53.84459266768659,27.630642503063427,194.832
3641,53.84471293316738,27.630776613514172,194.760
3651,53.84471926291996,27.630921452800976,194.556
3661,53.84465596535114,27.63104483441566,194.351
3671,53.84479521987624,27.631205766956555,194.134
3681,53.844744581920686,27.631398886005627,194.012
3691,53.8447762306501,27.63159736947273,194.063
3701,53.8448490226369,27.63178512410377,194.175
3711,53.844858517234535,27.631951421062695,194.246
3721,53.84476040628838,27.63206943825935,194.339
3731,53.84471293316738,27.632214277546154,194.674
3741,53.844924979357735,27.63232156590675,195.146
3751,53.84491864963627,27.632182091037976,194.809
3761,53.845067397837894,27.63206943825935,194.737
3771,53.8450420790324,27.63185486153816,194.418
3781,53.84503574932863,27.63160273389076,194.227
3791,53.844969287381275,27.631656378071057,194.220
3801,53.84491864963627,27.631473987858044,194.085
3811,53.8449756170951,27.63130232648109,194.003
3821,53.8449756170951,27.63108238534187,194.323
3831,53.84492814421811,27.631012647907482,194.425
3841,53.844877506423366,27.63085707978462,194.644
3851,53.84487117669471,27.630680053989636,194.906
3861,53.84479521987624,27.6305834944651,195.000
3871,53.84471926291996,27.630470841686474,195.000
3881,53.84465280047018,27.63036355332588,194.972
3891,53.84463381117944,27.630224078457104,194.969
3901,53.84464014094395,27.6300792391703,194.987
3911,53.84468444926893,27.629886120121228,194.944
3921,53.8446781195111,27.629768102924572,194.769
3931,53.84470976829074,27.629644721309887,194.562
3941,53.84470027365935,27.629456966678845,194.298
3951,53.844687614147496,27.62933894948219,194.131
3961,53.84472875754703,27.629194110195385,193.782
3971,53.844735087297195,27.62907609299873,193.462
3981,53.844744581920686,27.62882396535133,192.738
3991,53.8447477467947,27.628904431621777,192.953
4001,53.84491864963627,27.62884542302345,192.709
4011,53.84502308991822,27.628936618129956,192.844
4021,53.84579530694798,27.62782618359779,193.260
4031,53.84574467020208,27.627718895237194,193.085
4041,53.845678209380154,27.627670615474926,192.910
4051,53.845595924406844,27.627659886638867,192.677
4061,53.84551363927178,27.627697437565075,192.415
4071,53.845402870565344,27.627697437565075,192.095
4081,53.84526361806142,27.627702801983105,191.844
4091,53.84514018931845,27.627697437565075,191.669
4101,53.84505473843706,27.627751081745373,191.538
4111,53.84523829937458,27.627890556614147,191.820
4121,53.84508955178016,27.62786909894203,191.597
4131,53.84519399163577,27.62807831124519,191.821
4141,53.8453775519627,27.627992480556713,192.037
4151,53.84542502433008,27.62785300568794,192.182
4161,53.845624407685136,27.62784227685188,192.736
4171,53.845747835000495,27.627901285450207,193.114
4181,53.84583011967523,27.628013938228833,193.347
4191,53.84574150540343,27.628131955425488,193.085
4201,53.8456623853594,27.628013938228833,192.852
4211,53.84556111148482,27.62807294682716,192.561
4221,53.84545034290398,27.628164141933667,192.240
4231,53.845342738859095,27.628137319843518,191.976
4241,53.845225640025426,27.628223150531994,191.902
4251,53.84515284869346,27.62836262540077,191.910
4261,53.845842778841615,27.628405540745007,193.376
4271,53.845769988582674,27.628276794712292,193.173
4281,53.845633902106925,27.628249972622143,192.765
4291,53.84553579297789,27.62831971005653,192.503
4301,53.84542818915264,27.62834116772865,192.182
4311,53.84523513453764,27.628528922359692,191.993
4321,53.8453364092008,27.628378718654858,191.990
4331,53.84545034290398,27.62853428677772,192.240
4341,53.845624407685136,27.628459184925305,192.736
4351,53.84580480133099,27.628518193523632,193.260
4361,53.845779482971466,27.628652303974377,193.257
4371,53.84568770378976,27.62859865979408,192.974
4381,53.845583265165814,27.628705948154675,192.775
4391,53.845469331824354,27.628630846302258,192.391
4401,53.84534906851644,27.628663032810437,192.156
4411,53.845225640025426,27.628668397228466,192.200
4421,53.84516550806463,27.62854501561378,191.998
4431,53.845159178379525,27.628727405826794,192.331
4441,53.84527627739909,27.628920524875866,192.599
4451,53.84560858364402,27.62884542302345,192.984
4461,53.84551996890329,27.62884005860542,192.767
4471,53.845769988582674,27.62906536416267,193.483
4481,53.8458016365369,27.629274576465832,193.686
4491,53.845728846206434,27.629376500408398,193.824
4501,53.845675044576474,27.629140466015087,193.374
4511,53.84555794667228,27.629006355564343,193.037
4521,53.84544084844056,27.629022448818432,192.817
4531,53.8453364092008,27.62907609299873,192.795
4541,53.84523196970047,27.629129737179028,193.004
4551,53.84513069478468,27.62906536416267,193.009
4561,53.845019925065024,27.62908682183479,193.173
4571,53.844921814497134,27.62909755067085,193.310
4581,53.84488700101454,27.62935504273628,193.920
4591,53.84488383615106,27.62961253480171,194.401
4601,53.8448648469651,27.629870026867138,194.892
4611,53.8448490226369,27.63011142567848,195.000
4621,53.84497878195163,27.630492299358593,195.000
4631,53.84485535236889,27.63032600239967,195.000
4641,53.844785725264245,27.630202620784985,195.000
4651,53.845019925065024,27.63031527356361,195.000
4661,53.84500726564981,27.63010606126045,195.000
4671,53.84502625477116,27.629950493137585,195.000
4681,53.84504524388392,27.629714458744274,194.510
4691,53.84505473843706,27.629515975277172,194.085
4701,53.84559908921648,27.629204839031445,193.298
4711,53.84548515591811,27.629247754375683,193.200
4721,53.8453775519627,27.629253118793713,193.042
4731,53.84528893673295,27.62934967831825,193.410
4741,53.84520665099449,27.629226296703564,193.208
4751,53.84507056268751,27.629237025539624,193.429
4761,53.84505157358625,27.629392593662487,193.794
4771,53.84525412355564,27.629435509006726,193.699
4781,53.845225640025426,27.62955889062141,194.034
4791,53.845387046440486,27.629660814563977,194.231
4801,53.8454092002136,27.629505246441113,193.819
4811,53.845488320736145,27.629397958080517,193.598
4821,53.84560858364402,27.629381864826428,193.684
4831,53.84582062529794,27.62960180596565,194.358
4841,53.845766823785944,27.629515975277172,194.159
4851,53.84568453898679,27.629499882023083,194.036
4861,53.8455895947868,27.6295749838755,194.125
4871,53.845526298533834,27.629521339695202,193.951
4881,53.84580480133099,27.629666178982006,194.484
4891,53.845716187005614,27.62980028943275,194.722
4901,53.84568453898679,27.629703729908215,194.486
4911,53.845592759596954,27.629730551998364,194.515
4921,53.84553262816344,27.62981101826881,194.695
4931,53.84542502433008,27.62978419617866,194.587
4941,53.8453364092008,27.629730551998364,194.433
4951,53.84524779388395,27.629735916416394,194.498
4961,53.84520665099449,27.62980565385078,194.694
4971,53.8452193103494,27.630020230571972,195.000
4981,53.845203486155164,27.629950493137585,195.000
4991,53.84542185950725,27.62984320477699,194.752
5001,53.845387046440486,27.629955857555615,195.000
5011,53.8455642762971,27.63004168824409,195.000
5021,53.84559908921648,27.629929035465466,195.000
5031,53.84576365898897,27.629918306629406,194.982
5041,53.845757329394296,27.63007387475227,195.000
5051,53.84583011967523,27.63032063798164,195.000
5061,53.84590607461607,27.630497663776623,195.000
5071,53.84578264776726,27.630385010997998,195.000
5081,53.84572568140659,27.630245536129223,195.000
5091,53.84568770378976,27.630234807293164,195.000
5101,53.84556744110916,27.630207985203015,195.000
5111,53.84547566146259,27.630132883350598,195.000
5121,53.845399705740846,27.630175798694836,195.000
5131,53.845282607066494,27.630175798694836,195.000
5141,53.84523829937458,27.630165069858776,195.000
5151,53.8452193103494,27.630272358219372,195.000
5161,53.84518449711421,27.630449384014355,195.000
5171,53.84513069478468,27.630529850284802,195.000
5181,53.84508005723492,27.630621045391308,194.993
5191,53.84507056268751,27.630717604915844,194.847
5201,53.8451117057107,27.630905359546887,194.571
5211,53.84517500259049,27.63107702092384,194.323
5221,53.8451813322732,27.631227224628674,194.105
5231,53.845124365094314,27.631447165767895,194.138
5241,53.84526045322639,27.631752937595593,194.551
5251,53.84518766195497,27.63157591180061,194.300
5261,53.84524462904773,27.631870954792248,194.674
5271,53.84520981583357,27.63203725175117,194.863
5281,53.84515601353662,27.632262557308422,195.213
5291,53.84508322208357,27.632176726619946,194.977
5301,53.84528577189985,27.632434218685376,195.603
5311,53.8453364092008,27.63231620148872,195.462
5321,53.845504144822705,27.632525413791882,195.636
5331,53.8456623853594,27.632418125431286,195.361
5341,53.8456623853594,27.63227865056251,195.244
5351,53.84554528741978,27.63232156590675,195.354
5361,53.845469331824354,27.632225006382214,195.299
5371,53.84537122230965,27.632128446857678,195.205
5381,53.845279442232915,27.632176726619946,195.187
5391,53.84539337609114,27.631978243152844,194.988
5401,53.84577631817544,27.632133811275708,195.082
5411,53.84566871496842,27.63210162476753,195.091
5421,53.84558010035496,27.631946056644665,194.961
5431,53.845773153379184,27.631919234554516,194.959
5441,53.84568453898679,27.631726115505444,194.795
5451,53.845773153379184,27.63158127621864,194.754
5461,53.845757329394296,27.631420343677746,194.645
5471,53.84574150540343,27.631211131374585,194.604
5481,53.845757329394296,27.630985825817334,194.766
5491,53.845779482971466,27.63079807118629,194.893
5501,53.84578581256278,27.630637138645397,194.986
5511,53.845738340604534,27.630470841686474,195.000
5521,53.845659220554516,27.630406468670117,195.000
5531,53.84555161704651,27.630390375416027,195.000
5541,53.84543768361893,27.63036355332588,195.000
5551,53.84537122230965,27.630427926342236,195.000
5561,53.84533324437128,27.630529850284802,195.000
5571,53.84527311256504,27.630658596317517,194.935
5581,53.84527627739909,27.63080343560432,194.731
5591,53.84531742022012,27.630953639309155,194.512
5601,53.845352233344784,27.631125300686108,194.250
5611,53.84528577189985,27.631414979259716,194.140
5621,53.84533007954152,27.6313398774073,194.052
5631,53.845383881614794,27.631645649234997,194.516
5641,53.84542502433008,27.631892412464367,194.870
5651,53.84561174845275,27.63177975968574,194.804
5661,53.8455389577921,27.63178512410377,194.784
5671,53.845675044576474,27.631645649234997,194.731
5681,53.8457351758054,27.631527632038342,194.695
5691,53.845716187005614,27.63131305531715,194.519
5701,53.84570352780096,27.63110384301399,194.636
5711,53.845713022204805,27.63085707978462,194.821
5721,53.845728846206434,27.630669325153576,194.962
5731,53.84569719819717,27.63056203679298,195.000
5741,53.84560225402589,27.63053521470283,195.000
5751,53.84551996890329,27.63058885888313,195.000
5761,53.84545667254506,27.630637138645397,194.969
5771,53.84542818915264,27.630744427005993,194.835
5781,53.845630737299906,27.630739062587963,194.888
5791,53.84569086859247,27.63084098653053,194.826
5801,53.84555161704651,27.630910723964917,194.685
5811,53.845488320736145,27.63086244420265,194.707
5821,53.84549465037148,27.630959003727185,194.588
5831,53.845694033394935,27.631243317882763,194.518
5841,53.845694033394935,27.631007283489453,194.695
5851,53.845633902106925,27.631119936268078,194.546
5861,53.84552313371868,27.63107165650581,194.485
5871,53.84551363927178,27.631162851612316,194.371
5881,53.845488320736145,27.63134524182533,194.236
5891,53.84547566146259,27.631484716694104,194.381
5901,53.84555478185951,27.631661742489086,194.649
5911,53.84543135397498,27.631511538784252,194.367
5921,53.84563706691371,27.63154372529243,194.606
5931,53.84564339652658,27.631404250423657,194.483
5941,53.845652890944066,27.63129159764503,194.422
5951,53.84607064318178,27.63258442239021,195.023
5961,53.846241540622955,27.63253614262794,195.271
5971,53.846425096356775,27.632471769611584,195.547
5981,53.8465643449973,27.631629555980908,195.737
5991,53.84657700394166,27.631184309284436,195.766
6001,53.84656118026061,27.631736844341503,195.737
6011,53.84653586235852,27.631951421062695,195.708
6021,53.84651054444109,27.63208553151344,195.664
6031,53.8464788970228,27.632241099636303,195.620
6041,53.84661498075175,27.630873173038708,195.810
6051,53.8465453565736,27.63079807118629,195.722
6061,53.846491555993,27.630696147243725,195.635
6071,53.84638711937443,27.63057276562904,195.521
6081,53.84631116530641,27.6305834944651,195.392
6091,53.84620672823781,27.63055130795692,195.249
6101,53.84616242152394,27.63057276562904,195.164
6111,53.846149762454225,27.630712240497814,195.140
6121,53.8465643449973,27.630916088382946,195.737
6131,53.846482061765705,27.63084098653053,195.620
6141,53.846444084835035,27.630765884678112,195.562
6151,53.84636813087035,27.630712240497814,195.460
6161,53.8463238243273,27.630744427005993,195.387
6171,53.846232046338976,27.63083025769447,195.256
6181,53.846140268149426,27.63081416444038,195.125
6191,53.84612444430331,27.630910723964917,195.096
6201,53.84658333341239,27.6310341055796,195.766
6211,53.846463073304676,27.630969732563244,195.591
6221,53.84635230711035,27.630985825817334,195.431
6231,53.84624787014442,27.630996554653393,195.285
6241,53.846156091989556,27.6310341055796,195.154
6251,53.846140268149426,27.631178944866406,195.125
6261,53.84655801552369,27.63110920743202,195.737
6271,53.84648522650837,27.63110920743202,195.635
6281,53.846390284124276,27.63110384301399,195.489
6291,53.84630800055056,27.631130665104138,195.373
6301,53.84658016867716,27.63129696206306,195.766
6311,53.84660232181886,27.631414979259716,195.795
6321,53.84660232181886,27.631511538784252,195.795
6331,53.84654219183546,27.631248682300793,195.708
6341,53.846453579070925,27.631227224628674,195.577
6351,53.84638395462436,27.631243317882763,195.475
6361,53.84629534152487,27.631264775554882,195.358
6371,53.84622255205283,27.63130769089912,195.242
6381,53.84618457488674,27.63130232648109,195.183
6391,53.84612444430331,27.63134524182533,195.096
6401,53.84612127953337,27.631484716694104,195.096
6411,53.846095961365215,27.631651013653027,195.067
6421,53.8460200067689,27.631640284816967,194.975
6431,53.84607064318178,27.631747573177563,195.023
6441,53.846095961365215,27.631967514316784,195.067
6451,53.84610545568009,27.632155268947827,195.081
6461,53.846064313633505,27.632267921726452,195.009
6471,53.84607064318178,27.632450311939465,195.023
6481,53.84622255205283,27.632434218685376,195.242
6491,53.84641876686211,27.632412761013256,195.533
6501,53.84640610786991,27.632273286144482,195.518
6511,53.846292176767854,27.6322947438166,195.344
6521,53.846232046338976,27.632251828472363,195.256
6531,53.84622888157717,27.63182803944801,195.256
6541,53.846213057764544,27.631624191562878,195.227
6551,53.846270023462004,27.631452530185925,195.314
6561,53.84655485078654,27.631393521587597,195.722
6571,53.846526368141284,27.63157054738258,195.693
6581,53.8465137091816,27.631447165767895,195.664
6591,53.84645674381575,27.631398886005627,195.591
6601,53.846421931609555,27.631506174366223,195.533
6611,53.84648839125079,27.631667106907116,195.635
6621,53.84638395462436,27.631640284816967,195.475
6631,53.846333318590474,27.631726115505444,195.402
6641,53.84653586235852,27.63183340386604,195.708
6651,53.84648522650837,27.631994336406933,195.635
6661,53.846472567536274,27.63210162476753,195.606
6671,53.84644092008926,27.631919234554516,195.562
6681,53.84637129562163,27.631967514316784,195.460
6691,53.846241540622955,27.631988971988903,195.271
6701,53.846254199664926,27.632123082439648,195.285
6711,53.846390284124276,27.632165997783886,195.489
6721,53.846444084835035,27.63206407384132,195.562
6731,53.846637133875035,27.630685418407666,195.853
6741,53.84660865128577,27.630449384014355,196.004
6751,53.84664662806716,27.630186527530896,196.405
6761,53.84657700394166,27.6303313668177,196.084
6771,53.846532697619665,27.630438655178295,195.870
6781,53.84636180136706,27.63034746007179,195.618
6791,53.84625736442479,27.630395739834057,195.394
6801,53.84617508058984,27.630411833088147,195.238
6811,53.846156091989556,27.630138247768627,195.261
6821,53.84633648334439,27.630207985203015,195.662
6831,53.84648839125079,27.630170434276806,196.047
6841,53.84661498075175,27.629891484539257,196.609
6851,53.84674473459293,27.62885615185951,196.997
6861,53.84672891097528,27.62909218625282,196.953
6871,53.84672258152656,27.62929066971992,196.912
6881,53.84671308735166,27.629494517605053,196.882
6891,53.84670359317462,27.629666178982006,196.859
6901,53.84661181601888,27.62978956059669,196.581
6911,53.846532697619665,27.629977315227734,196.334
6921,53.84644724958057,27.630004137317883,196.093
6931,53.84634281285151,27.63008460358833,195.741
6941,53.84622888157717,27.629934399883496,195.512
6951,53.846140268149426,27.630030959408032,195.232
6961,53.846140268149426,27.62980565385078,195.099
6971,53.84617191582374,27.62959644154762,194.940
6981,53.846190904416815,27.629397958080517,194.778
6991,53.84622255205283,27.629188745777356,194.725
7001,53.84617824535571,27.628974169056164,194.550
7011,53.84617508058984,27.628684490482556,194.550
7021,53.846156091989556,27.628491371433483,194.448
7031,53.84616242152394,27.627976387302624,194.334
7041,53.84615292722203,27.628164141933667,194.339
7051,53.8461877396519,27.62829825238441,194.520
7061,53.8463016710382,27.628394811908947,194.988
7071,53.84633964809805,27.628630846302258,195.249
7081,53.84635547186284,27.62880250767921,195.337
7091,53.846345977604685,27.628925889293896,195.293
7101,53.84636813087035,27.62911364392494,195.380
7111,53.846390284124276,27.62929603413795,195.511
7121,53.846345977604685,27.629430144588696,195.449
7131,53.84634281285151,27.62959644154762,195.554
7141,53.84633964809805,27.629719823162304,195.656
7151,53.846425096356775,27.629891484539257,196.070
7161,53.84655485078654,27.6298271115229,196.405
7171,53.846637133875035,27.62960180596565,196.636
7181,53.84667194590226,27.629414051334606,196.716
7191,53.84668460481407,27.629220932285534,196.735
7201,53.84669093426855,27.628931253711926,196.778
7211,53.8467320756993,27.628679126064526,196.953
7221,53.8467890406905,27.628502100269543,196.859
7231,53.84683018202482,27.62804076031898,196.315
7241,53.84684600560417,27.627783268253552,196.159
7251,53.84686815860522,27.62729510621284,196.188
7261,53.84711184084307,27.62437149969628,187.416
7271,53.84708968797098,27.62465044943383,188.310
7281,53.8470960173642,27.62491330591729,189.314
7291,53.84708019387936,27.625068874040153,189.787
7301,53.84705804099051,27.625240535417106,190.295
7311,53.84703588808994,27.625439018884208,190.931
7321,53.8470168998801,27.625755519547965,192.036
7331,53.8469725940237,27.625937909760978,192.639
7341,53.84694094695471,27.62616857973626,193.670
7351,53.84693778224649,27.62640461412957,194.815
7361,53.84694094695471,27.626570911088493,195.399
7371,53.84691879399218,27.626769394555595,195.661
7381,53.84691879399218,27.62691959826043,195.880
7391,53.84690613515117,27.627069801965263,196.083
7401,53.846874488031936,27.62741312471917,196.188
7411,53.84686182917754,27.62765988794854,196.174
7421,53.846874488031936,27.628185600915458,196.480
7431,53.846997911661695,27.624730915704276,188.153
7441,53.84700107636535,27.624983043351676,189.018
7451,53.84700740577197,27.62516543356469,189.751
7461,53.84700740577197,27.62537464586785,190.510
7471,53.84698841754923,27.625535578408744,191.057
7481,53.84698208813975,27.625723333039787,191.703
7491,53.84693778224649,27.6259057232528,192.375
7501,53.84690613515117,27.62612029997399,193.329
7511,53.84688081745771,27.626318783441093,194.285
7521,53.84688714688251,27.626581639924552,195.341
7531,53.84684600560417,27.62684449640801,195.661
7541,53.846817523157014,27.62711808172753,196.025
7551,53.84679220540993,27.627257556596305,196.072
7561,53.84678587597079,27.627477497735526,196.072
7571,53.84676055820459,27.627724260964897,196.028
7581,53.84676688764757,27.627976388612296,196.191
7591,53.846751064038315,27.628212423005607,196.497
7601,53.84671941680183,27.628432364144828,196.732
7611,53.84668144008649,27.62865230528405,196.735
7621,53.846637133875035,27.629033178964164,196.560
7631,53.84661498075175,27.62934431520989,196.456
7641,53.84655801552369,27.629585714021232,196.344
7651,53.84650105021812,27.629564256349113,196.111
7661,53.84649788547666,27.629301399865653,195.978
7671,53.84660232181886,27.62914046732476,196.385
7681,53.8465453565736,27.628979534783866,196.167
7691,53.846482061765705,27.628829331079032,195.861
7701,53.84658016867716,27.6286254831939,196.298
7711,53.84662763968077,27.6283733555465,196.290
7721,53.84689347630635,27.62418374506524,186.118
7731,53.84690297044034,27.624446601548698,186.743
7741,53.846915629282286,27.624757737794425,187.852
7751,53.84692195870182,27.624966950097587,188.544
7761,53.84695360578518,27.625304908433463,189.918
7771,53.84689031159454,27.625460476556327,190.239
7781,53.84685866446334,27.625685782113578,191.032
7791,53.84683334674115,27.626007647195365,192.486
7801,53.84682701730823,27.626297325768974,194.066
7811,53.846817523157014,27.626581639924552,195.239
7821,53.84674473459293,27.627075166383293,195.849
7831,53.846716252076874,27.627316565194633,195.940
7841,53.84669409899544,27.62764915911248,195.852
7851,53.84666245171591,27.627981753030326,195.908
7861,53.84665928698662,27.62815341440728,196.126
7871,53.84603899543091,27.624945492425468,184.749
7881,53.846095961365215,27.625299544015434,186.220
7891,53.84616558629076,27.625583858171012,188.062
7901,53.84611178522211,27.625744790711906,188.771
7911,53.84618141012135,27.625948638597038,190.358
7921,53.84609912613706,27.625970096269157,190.292
7931,53.8461877396519,27.626232952752616,192.342
7941,53.84611811476319,27.626243681588676,192.272
7951,53.84613710338068,27.62639924971154,193.448
7961,53.84613077384246,27.626527995744254,194.116
7971,53.84621938729029,27.626747936883476,194.331
7981,53.84614343291792,27.626780123391654,194.177
7991,53.84624787014442,27.627053708711173,194.516
8001,53.84616875105738,27.626951784768607,194.281
8011,53.84613393861169,27.62712881056359,194.213
8021,53.84623521110055,27.627284378686454,194.542
8031,53.846127609073,27.627305836358573,194.221
8041,53.84615292722203,27.627450675645377,194.279
8051,53.846156091989556,27.627584786096122,194.309
8061,53.84616558629076,27.627820820489433,194.338
8071,53.846304835794506,27.62790128675988,194.733
8081,53.84633015383631,27.62815341440728,194.968
8091,53.846494720734924,27.62835189787438,195.715
8101,53.8465137091816,27.628545016923454,195.987
8111,53.84649788547666,27.62814804998925,195.565
8121,53.84662131021673,27.628046126046684,195.866
8131,53.84652953288059,27.627971024194267,195.489
8141,53.84643142585049,27.62790128675988,195.120
8151,53.84639977837238,27.627708167710807,195.008
8161,53.84631433006198,27.62760624376824,194.745
8171,53.8463934488739,27.627295107522514,194.978
8181,53.846304835794506,27.624940128007438,185.714
8191,53.846260529184484,27.62513324705651,185.942
8201,53.84626369394387,27.62536928144982,187.236
8211,53.84616558629076,27.62543365446618,187.225
8221,53.84633648334439,27.625573129334953,188.587
8231,53.846304835794506,27.625750155129936,189.405
8241,53.8464788970228,27.62490257708123,186.337
8251,53.84686182917754,27.624704093614127,187.359
8261,53.84681119372168,27.624838204064872,187.541
8271,53.84671941680183,27.624832839646842,187.072
